Snake DQN Training Log - 20251014_142744
==================================================
Grid Size: 15x20
Total Episodes: 1000
Final Average Score: 0.18
Best Score: 6
Final Epsilon: 0.0100

Episode Details:
Episode	Score	AvgScore	Epsilon	Reward
777	0	0.24	0.0100	-1.00
778	0	0.23	0.0100	-1.00
779	1	0.24	0.0100	0.00
780	0	0.24	0.0100	-1.00
781	0	0.24	0.0100	-1.00
782	0	0.24	0.0100	-1.00
783	0	0.24	0.0100	-1.00
784	0	0.24	0.0100	-1.00
785	0	0.24	0.0100	-1.00
786	0	0.24	0.0100	-1.00
787	1	0.24	0.0100	0.00
788	0	0.24	0.0100	-1.00
789	0	0.24	0.0100	-1.00
790	0	0.24	0.0100	-1.00
791	0	0.24	0.0100	-1.00
792	0	0.24	0.0100	-1.00
793	0	0.24	0.0100	-1.00
794	0	0.23	0.0100	-1.00
795	1	0.24	0.0100	0.00
796	0	0.24	0.0100	-1.00
797	0	0.24	0.0100	-1.00
798	0	0.24	0.0100	-1.00
799	0	0.23	0.0100	-1.00
800	1	0.24	0.0100	0.00
801	0	0.24	0.0100	-1.00
802	0	0.24	0.0100	-1.00
803	0	0.23	0.0100	-1.00
804	0	0.23	0.0100	-1.00
805	0	0.22	0.0100	-1.00
806	0	0.21	0.0100	-1.00
807	0	0.21	0.0100	-1.00
808	0	0.21	0.0100	-1.00
809	0	0.21	0.0100	-1.00
810	0	0.20	0.0100	-1.00
811	0	0.16	0.0100	-1.00
812	0	0.16	0.0100	-1.00
813	0	0.16	0.0100	-1.00
814	0	0.16	0.0100	-1.00
815	0	0.16	0.0100	-1.00
816	1	0.17	0.0100	0.00
817	1	0.17	0.0100	0.00
818	0	0.17	0.0100	-1.00
819	0	0.17	0.0100	-1.00
820	0	0.16	0.0100	-1.00
821	1	0.17	0.0100	0.00
822	0	0.17	0.0100	-1.00
823	0	0.17	0.0100	-1.00
824	0	0.17	0.0100	-1.00
825	0	0.17	0.0100	-1.00
826	0	0.17	0.0100	-1.00
827	0	0.17	0.0100	-1.00
828	0	0.17	0.0100	-1.00
829	1	0.18	0.0100	0.00
830	0	0.18	0.0100	-1.00
831	0	0.18	0.0100	-1.00
832	0	0.18	0.0100	-1.00
833	0	0.18	0.0100	-1.00
834	0	0.18	0.0100	-1.00
835	0	0.18	0.0100	-1.00
836	0	0.18	0.0100	-1.00
837	0	0.18	0.0100	-1.00
838	0	0.18	0.0100	-1.00
839	0	0.18	0.0100	-1.00
840	0	0.17	0.0100	-1.00
841	0	0.17	0.0100	-1.00
842	0	0.17	0.0100	-1.00
843	0	0.17	0.0100	-1.00
844	0	0.17	0.0100	-1.00
845	0	0.17	0.0100	-1.00
846	1	0.17	0.0100	0.00
847	0	0.17	0.0100	-1.00
848	0	0.17	0.0100	-1.00
849	0	0.17	0.0100	-1.00
850	0	0.17	0.0100	-1.00
851	1	0.18	0.0100	0.00
852	0	0.18	0.0100	-1.00
853	0	0.18	0.0100	-1.00
854	0	0.18	0.0100	-1.00
855	0	0.18	0.0100	-1.00
856	0	0.18	0.0100	-1.00
857	1	0.19	0.0100	0.00
858	0	0.17	0.0100	-1.00
859	0	0.17	0.0100	-1.00
860	0	0.17	0.0100	-1.00
861	0	0.17	0.0100	-1.00
862	0	0.17	0.0100	-1.00
863	0	0.17	0.0100	-1.00
864	0	0.16	0.0100	-1.00
865	0	0.16	0.0100	-1.00
866	0	0.16	0.0100	-1.00
867	0	0.16	0.0100	-1.00
868	0	0.16	0.0100	-1.00
869	0	0.15	0.0100	-1.00
870	0	0.15	0.0100	-1.00
871	0	0.15	0.0100	-1.00
872	0	0.12	0.0100	-1.00
873	0	0.12	0.0100	-1.00
874	0	0.11	0.0100	-1.00
875	0	0.11	0.0100	-1.00
876	0	0.11	0.0100	-1.00
877	0	0.11	0.0100	-1.00
878	0	0.11	0.0100	-1.00
879	0	0.10	0.0100	-1.00
880	0	0.10	0.0100	-1.00
881	0	0.10	0.0100	-1.00
882	0	0.10	0.0100	-1.00
883	0	0.10	0.0100	-1.00
884	0	0.10	0.0100	-1.00
885	0	0.10	0.0100	-1.00
886	0	0.10	0.0100	-1.00
887	0	0.09	0.0100	-1.00
888	0	0.09	0.0100	-1.00
889	0	0.09	0.0100	-1.00
890	0	0.09	0.0100	-1.00
891	0	0.09	0.0100	-1.00
892	0	0.09	0.0100	-1.00
893	0	0.09	0.0100	-1.00
894	0	0.09	0.0100	-1.00
895	0	0.08	0.0100	-1.00
896	1	0.09	0.0100	0.00
897	0	0.09	0.0100	-1.00
898	0	0.09	0.0100	-1.00
899	0	0.09	0.0100	-1.00
900	0	0.08	0.0100	-1.00
901	0	0.08	0.0100	-1.00
902	0	0.08	0.0100	-1.00
903	0	0.08	0.0100	-1.00
904	0	0.08	0.0100	-1.00
905	1	0.09	0.0100	0.00
906	0	0.09	0.0100	-1.00
907	0	0.09	0.0100	-1.00
908	0	0.09	0.0100	-1.00
909	0	0.09	0.0100	-1.00
910	0	0.09	0.0100	-1.00
911	0	0.09	0.0100	-1.00
912	0	0.09	0.0100	-1.00
913	0	0.09	0.0100	-1.00
914	0	0.09	0.0100	-1.00
915	1	0.10	0.0100	0.00
916	0	0.09	0.0100	-1.00
917	0	0.08	0.0100	-1.00
918	0	0.08	0.0100	-1.00
919	0	0.08	0.0100	-1.00
920	0	0.08	0.0100	-1.00
921	1	0.08	0.0100	0.00
922	0	0.08	0.0100	-1.00
923	0	0.08	0.0100	-1.00
924	1	0.09	0.0100	0.00
925	0	0.09	0.0100	-1.00
926	0	0.09	0.0100	-1.00
927	0	0.09	0.0100	-1.00
928	1	0.10	0.0100	0.00
929	0	0.09	0.0100	-1.00
930	1	0.10	0.0100	0.00
931	0	0.10	0.0100	-1.00
932	0	0.10	0.0100	-1.00
933	0	0.10	0.0100	-1.00
934	0	0.10	0.0100	-1.00
935	0	0.10	0.0100	-1.00
936	2	0.12	0.0100	1.00
937	0	0.12	0.0100	-1.00
938	1	0.13	0.0100	0.00
939	0	0.13	0.0100	-1.00
940	0	0.13	0.0100	-1.00
941	0	0.13	0.0100	-1.00
942	0	0.13	0.0100	-1.00
943	0	0.13	0.0100	-1.00
944	0	0.13	0.0100	-1.00
945	0	0.13	0.0100	-1.00
946	0	0.12	0.0100	-1.00
947	0	0.12	0.0100	-1.00
948	0	0.12	0.0100	-1.00
949	1	0.13	0.0100	0.00
950	0	0.13	0.0100	-1.00
951	0	0.12	0.0100	-1.00
952	0	0.12	0.0100	-1.00
953	0	0.12	0.0100	-1.00
954	0	0.12	0.0100	-1.00
955	0	0.12	0.0100	-1.00
956	0	0.12	0.0100	-1.00
957	0	0.11	0.0100	-1.00
958	1	0.12	0.0100	0.00
959	0	0.12	0.0100	-1.00
960	0	0.12	0.0100	-1.00
961	1	0.13	0.0100	0.00
962	0	0.13	0.0100	-1.00
963	1	0.14	0.0100	0.00
964	1	0.15	0.0100	0.00
965	0	0.15	0.0100	-1.00
966	0	0.15	0.0100	-1.00
967	0	0.15	0.0100	-1.00
968	0	0.15	0.0100	-1.00
969	0	0.15	0.0100	-1.00
970	0	0.15	0.0100	-1.00
971	0	0.15	0.0100	-1.00
972	0	0.15	0.0100	-1.00
973	0	0.15	0.0100	-1.00
974	0	0.15	0.0100	-1.00
975	0	0.15	0.0100	-1.00
976	1	0.16	0.0100	0.00
977	0	0.16	0.0100	-1.00
978	1	0.17	0.0100	0.00
979	0	0.17	0.0100	-1.00
980	1	0.18	0.0100	0.00
981	0	0.18	0.0100	-1.00
982	0	0.18	0.0100	-1.00
983	0	0.18	0.0100	-1.00
984	0	0.18	0.0100	-1.00
985	0	0.18	0.0100	-1.00
986	0	0.18	0.0100	-1.00
987	0	0.18	0.0100	-1.00
988	0	0.18	0.0100	-1.00
989	0	0.18	0.0100	-1.00
990	0	0.18	0.0100	-1.00
991	0	0.18	0.0100	-1.00
992	0	0.18	0.0100	-1.00
993	0	0.18	0.0100	-1.00
994	0	0.18	0.0100	-1.00
995	0	0.18	0.0100	-1.00
996	1	0.18	0.0100	0.00
997	0	0.18	0.0100	-1.00
998	0	0.18	0.0100	-1.00
999	0	0.18	0.0100	-1.00
