Snake DQN Training Log - 20251014_164541
==================================================
Grid Size: 15x20
Total Episodes: 2000
Final Average Score: 0.57
Best Score: 17
Final Epsilon: 0.0500

Episode Details:
Episode	Score	AvgScore	Epsilon	Reward
1554	1	0.44	0.0500	-0.14
1555	0	0.44	0.0500	-1.52
1556	0	0.44	0.0500	0.57
1557	1	0.45	0.0500	1.60
1558	1	0.46	0.0500	2.52
1559	0	0.46	0.0500	0.52
1560	0	0.45	0.0500	0.73
1561	2	0.47	0.0500	5.14
1562	0	0.47	0.0500	-0.92
1563	0	0.47	0.0500	-0.02
1564	0	0.47	0.0500	-1.97
1565	0	0.47	0.0500	-1.55
1566	0	0.47	0.0500	-0.41
1567	1	0.46	0.0500	4.85
1568	0	0.46	0.0500	-1.61
1569	0	0.46	0.0500	-0.89
1570	1	0.45	0.0500	2.03
1571	0	0.45	0.0500	-0.98
1572	0	0.45	0.0500	-0.39
1573	0	0.45	0.0500	-0.73
1574	2	0.47	0.0500	7.72
1575	0	0.46	0.0500	-1.42
1576	0	0.46	0.0500	-0.24
1577	0	0.46	0.0500	-1.13
1578	2	0.46	0.0500	5.07
1579	2	0.48	0.0500	6.09
1580	0	0.48	0.0500	1.37
1581	0	0.48	0.0500	-1.04
1582	0	0.47	0.0500	-1.70
1583	0	0.47	0.0500	0.79
1584	0	0.47	0.0500	-0.71
1585	1	0.48	0.0500	-0.06
1586	0	0.48	0.0500	0.51
1587	0	0.48	0.0500	-1.76
1588	0	0.48	0.0500	-0.08
1589	0	0.48	0.0500	-1.85
1590	2	0.50	0.0500	7.57
1591	0	0.50	0.0500	-0.75
1592	0	0.50	0.0500	-1.78
1593	0	0.48	0.0500	-1.81
1594	0	0.48	0.0500	-1.50
1595	1	0.48	0.0500	4.01
1596	1	0.48	0.0500	2.66
1597	0	0.48	0.0500	-1.44
1598	0	0.45	0.0500	-1.86
1599	0	0.45	0.0500	-0.37
1600	0	0.43	0.0500	-0.62
1601	1	0.43	0.0500	2.04
1602	0	0.43	0.0500	-1.79
1603	0	0.42	0.0500	-1.44
1604	0	0.41	0.0500	-1.17
1605	1	0.41	0.0500	3.18
1606	0	0.41	0.0500	-1.17
1607	0	0.41	0.0500	-0.95
1608	0	0.40	0.0500	7.38
1609	1	0.40	0.0500	2.49
1610	0	0.40	0.0500	-1.35
1611	0	0.40	0.0500	-0.52
1612	0	0.39	0.0500	-1.59
1613	0	0.39	0.0500	-1.63
1614	0	0.39	0.0500	0.41
1615	1	0.40	0.0500	0.62
1616	1	0.41	0.0500	1.41
1617	1	0.42	0.0500	4.67
1618	1	0.42	0.0500	1.28
1619	0	0.42	0.0500	-1.81
1620	1	0.43	0.0500	5.15
1621	1	0.43	0.0500	6.08
1622	0	0.41	0.0500	-0.16
1623	0	0.41	0.0500	0.37
1624	0	0.41	0.0500	-0.73
1625	0	0.41	0.0500	-1.46
1626	0	0.41	0.0500	-0.39
1627	1	0.42	0.0500	1.04
1628	0	0.42	0.0500	1.65
1629	0	0.42	0.0500	-1.56
1630	1	0.42	0.0500	2.05
1631	1	0.43	0.0500	5.21
1632	3	0.45	0.0500	5.61
1633	0	0.45	0.0500	0.13
1634	0	0.45	0.0500	4.91
1635	1	0.45	0.0500	3.65
1636	2	0.46	0.0500	5.62
1637	0	0.46	0.0500	1.00
1638	1	0.47	0.0500	3.53
1639	0	0.45	0.0500	0.43
1640	0	0.44	0.0500	0.18
1641	0	0.44	0.0500	-1.35
1642	0	0.42	0.0500	1.84
1643	1	0.43	0.0500	2.13
1644	0	0.43	0.0500	-1.16
1645	2	0.45	0.0500	4.43
1646	0	0.45	0.0500	-1.70
1647	2	0.45	0.0500	3.86
1648	0	0.45	0.0500	0.01
1649	0	0.45	0.0500	-1.53
1650	0	0.45	0.0500	-0.25
1651	0	0.45	0.0500	-2.33
1652	0	0.45	0.0500	-1.74
1653	0	0.42	0.0500	0.99
1654	0	0.41	0.0500	-0.03
1655	1	0.42	0.0500	1.04
1656	0	0.42	0.0500	-0.35
1657	0	0.41	0.0500	-1.29
1658	1	0.41	0.0500	-0.10
1659	0	0.41	0.0500	-1.06
1660	0	0.41	0.0500	-0.20
1661	0	0.39	0.0500	-1.81
1662	0	0.39	0.0500	-1.47
1663	0	0.39	0.0500	0.20
1664	0	0.39	0.0500	-1.02
1665	0	0.39	0.0500	-0.67
1666	0	0.39	0.0500	-0.98
1667	1	0.39	0.0500	0.80
1668	0	0.39	0.0500	-1.75
1669	0	0.39	0.0500	-2.03
1670	0	0.38	0.0500	-1.15
1671	0	0.38	0.0500	-0.93
1672	0	0.38	0.0500	-1.55
1673	0	0.38	0.0500	-1.97
1674	0	0.36	0.0500	0.08
1675	0	0.36	0.0500	1.55
1676	0	0.36	0.0500	-0.31
1677	1	0.37	0.0500	3.17
1678	0	0.35	0.0500	0.01
1679	0	0.33	0.0500	-0.71
1680	0	0.33	0.0500	-2.03
1681	0	0.33	0.0500	-0.50
1682	0	0.33	0.0500	-0.94
1683	0	0.33	0.0500	-2.27
1684	2	0.35	0.0500	3.41
1685	0	0.34	0.0500	-0.95
1686	0	0.34	0.0500	-0.96
1687	0	0.34	0.0500	-0.13
1688	0	0.34	0.0500	-0.91
1689	1	0.35	0.0500	1.59
1690	1	0.34	0.0500	1.06
1691	1	0.35	0.0500	-0.20
1692	0	0.35	0.0500	-0.91
1693	0	0.35	0.0500	-1.64
1694	0	0.35	0.0500	-1.86
1695	0	0.34	0.0500	-0.93
1696	0	0.33	0.0500	1.11
1697	0	0.33	0.0500	1.19
1698	0	0.33	0.0500	-1.32
1699	1	0.34	0.0500	4.44
1700	1	0.35	0.0500	0.11
1701	1	0.35	0.0500	2.23
1702	0	0.35	0.0500	-0.35
1703	0	0.35	0.0500	-0.08
1704	0	0.35	0.0500	-1.37
1705	0	0.34	0.0500	5.10
1706	0	0.34	0.0500	-0.52
1707	0	0.34	0.0500	2.11
1708	0	0.34	0.0500	-0.28
1709	1	0.34	0.0500	5.41
1710	0	0.34	0.0500	1.44
1711	0	0.34	0.0500	-1.00
1712	0	0.34	0.0500	-0.36
1713	0	0.34	0.0500	0.48
1714	1	0.35	0.0500	2.57
1715	0	0.34	0.0500	-0.50
1716	0	0.33	0.0500	-1.09
1717	0	0.32	0.0500	1.43
1718	0	0.31	0.0500	1.01
1719	0	0.31	0.0500	-0.90
1720	0	0.30	0.0500	1.52
1721	2	0.31	0.0500	5.99
1722	0	0.31	0.0500	-0.87
1723	0	0.31	0.0500	-1.79
1724	1	0.32	0.0500	5.51
1725	0	0.32	0.0500	-1.80
1726	1	0.33	0.0500	0.89
1727	1	0.33	0.0500	3.46
1728	0	0.33	0.0500	-1.38
1729	0	0.33	0.0500	2.88
1730	3	0.35	0.0500	8.17
1731	1	0.35	0.0500	3.03
1732	0	0.32	0.0500	-0.31
1733	1	0.33	0.0500	2.86
1734	0	0.33	0.0500	-1.17
1735	1	0.33	0.0500	4.19
1736	0	0.31	0.0500	-1.41
1737	0	0.31	0.0500	-0.57
1738	0	0.30	0.0500	0.31
1739	0	0.30	0.0500	-0.40
1740	0	0.30	0.0500	-0.38
1741	0	0.30	0.0500	-1.06
1742	1	0.31	0.0500	0.42
1743	0	0.30	0.0500	0.48
1744	0	0.30	0.0500	0.09
1745	1	0.29	0.0500	1.48
1746	0	0.29	0.0500	-1.57
1747	0	0.27	0.0500	-1.03
1748	0	0.27	0.0500	0.18
1749	3	0.30	0.0500	5.59
1750	0	0.30	0.0500	-1.10
1751	0	0.30	0.0500	-0.79
1752	1	0.31	0.0500	0.54
1753	1	0.32	0.0500	1.07
1754	3	0.35	0.0500	7.87
1755	1	0.35	0.0500	2.91
1756	0	0.35	0.0500	2.61
1757	0	0.35	0.0500	0.16
1758	0	0.34	0.0500	-0.15
1759	1	0.35	0.0500	0.52
1760	0	0.35	0.0500	-0.87
1761	0	0.35	0.0500	-2.44
1762	1	0.36	0.0500	3.55
1763	0	0.36	0.0500	-0.72
1764	0	0.36	0.0500	-1.04
1765	1	0.37	0.0500	6.84
1766	0	0.37	0.0500	-1.84
1767	0	0.36	0.0500	-0.85
1768	1	0.37	0.0500	0.17
1769	1	0.38	0.0500	2.40
1770	0	0.38	0.0500	-0.58
1771	0	0.38	0.0500	-0.77
1772	1	0.39	0.0500	1.50
1773	0	0.39	0.0500	0.74
1774	0	0.39	0.0500	-0.51
1775	0	0.39	0.0500	-0.55
1776	0	0.39	0.0500	-0.08
1777	0	0.38	0.0500	-2.17
1778	1	0.39	0.0500	2.90
1779	0	0.39	0.0500	-0.81
1780	0	0.39	0.0500	4.06
1781	1	0.40	0.0500	0.68
1782	1	0.41	0.0500	3.12
1783	0	0.41	0.0500	0.50
1784	0	0.39	0.0500	0.47
1785	0	0.39	0.0500	-0.08
1786	1	0.40	0.0500	1.70
1787	0	0.40	0.0500	-0.80
1788	0	0.40	0.0500	-1.23
1789	0	0.39	0.0500	1.83
1790	0	0.38	0.0500	-0.97
1791	0	0.37	0.0500	-0.84
1792	0	0.37	0.0500	0.48
1793	0	0.37	0.0500	1.68
1794	0	0.37	0.0500	-0.03
1795	0	0.37	0.0500	-1.60
1796	2	0.39	0.0500	3.40
1797	1	0.40	0.0500	2.32
1798	0	0.40	0.0500	0.43
1799	0	0.39	0.0500	0.95
1800	1	0.39	0.0500	1.74
1801	2	0.40	0.0500	5.72
1802	3	0.43	0.0500	7.93
1803	4	0.47	0.0500	10.79
1804	0	0.47	0.0500	0.17
1805	1	0.48	0.0500	1.30
1806	1	0.49	0.0500	1.55
1807	1	0.50	0.0500	1.65
1808	0	0.50	0.0500	-0.28
1809	1	0.50	0.0500	3.17
1810	1	0.51	0.0500	1.07
1811	0	0.51	0.0500	1.82
1812	0	0.51	0.0500	-0.85
1813	2	0.53	0.0500	9.69
1814	0	0.52	0.0500	-0.03
1815	0	0.52	0.0500	0.02
1816	3	0.55	0.0500	8.06
1817	0	0.55	0.0500	0.80
1818	0	0.55	0.0500	0.12
1819	1	0.56	0.0500	2.14
1820	2	0.58	0.0500	2.72
1821	2	0.58	0.0500	2.75
1822	1	0.59	0.0500	3.08
1823	0	0.59	0.0500	-1.34
1824	0	0.58	0.0500	0.13
1825	1	0.59	0.0500	2.67
1826	0	0.58	0.0500	-2.36
1827	0	0.57	0.0500	-1.62
1828	0	0.57	0.0500	-0.28
1829	0	0.57	0.0500	-1.52
1830	0	0.54	0.0500	-1.33
1831	0	0.53	0.0500	0.50
1832	0	0.53	0.0500	-0.25
1833	2	0.54	0.0500	7.53
1834	0	0.54	0.0500	-1.72
1835	0	0.53	0.0500	2.75
1836	2	0.55	0.0500	2.72
1837	2	0.57	0.0500	2.18
1838	2	0.59	0.0500	4.77
1839	1	0.60	0.0500	3.70
1840	0	0.60	0.0500	2.29
1841	1	0.61	0.0500	5.64
1842	0	0.60	0.0500	-1.41
1843	0	0.60	0.0500	0.58
1844	1	0.61	0.0500	1.57
1845	0	0.60	0.0500	-1.70
1846	0	0.60	0.0500	-1.41
1847	1	0.61	0.0500	1.18
1848	5	0.66	0.0500	11.32
1849	0	0.63	0.0500	-0.05
1850	0	0.63	0.0500	0.85
1851	0	0.63	0.0500	0.14
1852	1	0.63	0.0500	0.73
1853	1	0.63	0.0500	1.51
1854	0	0.60	0.0500	-1.72
1855	0	0.59	0.0500	-1.08
1856	0	0.59	0.0500	-1.66
1857	1	0.60	0.0500	3.72
1858	2	0.62	0.0500	6.65
1859	2	0.63	0.0500	5.24
1860	0	0.63	0.0500	-1.52
1861	0	0.63	0.0500	-0.18
1862	0	0.62	0.0500	-1.68
1863	0	0.62	0.0500	1.75
1864	2	0.64	0.0500	4.16
1865	1	0.64	0.0500	8.55
1866	0	0.64	0.0500	-1.14
1867	2	0.66	0.0500	10.24
1868	0	0.65	0.0500	-0.17
1869	1	0.65	0.0500	0.80
1870	0	0.65	0.0500	-0.85
1871	1	0.66	0.0500	1.35
1872	2	0.67	0.0500	6.21
1873	1	0.68	0.0500	1.79
1874	0	0.68	0.0500	1.21
1875	0	0.68	0.0500	0.43
1876	0	0.68	0.0500	-1.78
1877	0	0.68	0.0500	2.53
1878	0	0.67	0.0500	-0.42
1879	1	0.68	0.0500	2.04
1880	0	0.68	0.0500	-1.25
1881	1	0.68	0.0500	2.34
1882	1	0.68	0.0500	2.84
1883	0	0.68	0.0500	-0.95
1884	2	0.70	0.0500	8.57
1885	0	0.70	0.0500	1.62
1886	0	0.69	0.0500	0.61
1887	0	0.69	0.0500	1.20
1888	1	0.70	0.0500	1.11
1889	0	0.70	0.0500	-1.08
1890	0	0.70	0.0500	0.99
1891	0	0.70	0.0500	-0.40
1892	3	0.73	0.0500	9.75
1893	0	0.73	0.0500	0.10
1894	2	0.75	0.0500	2.95
1895	1	0.76	0.0500	4.76
1896	1	0.75	0.0500	1.85
1897	0	0.74	0.0500	0.39
1898	0	0.74	0.0500	-0.92
1899	2	0.76	0.0500	2.92
1900	1	0.76	0.0500	2.72
1901	0	0.74	0.0500	0.31
1902	2	0.73	0.0500	1.44
1903	0	0.69	0.0500	-0.93
1904	1	0.70	0.0500	2.54
1905	0	0.69	0.0500	-2.29
1906	0	0.68	0.0500	1.27
1907	1	0.68	0.0500	2.60
1908	1	0.69	0.0500	0.81
1909	1	0.69	0.0500	4.57
1910	0	0.68	0.0500	1.54
1911	0	0.68	0.0500	-0.24
1912	1	0.69	0.0500	4.12
1913	0	0.67	0.0500	0.15
1914	1	0.68	0.0500	2.19
1915	1	0.69	0.0500	1.61
1916	0	0.66	0.0500	-2.00
1917	2	0.68	0.0500	8.50
1918	1	0.69	0.0500	0.85
1919	0	0.68	0.0500	2.40
1920	1	0.67	0.0500	4.69
1921	1	0.66	0.0500	1.09
1922	1	0.66	0.0500	3.10
1923	0	0.66	0.0500	-0.49
1924	1	0.67	0.0500	-0.29
1925	1	0.67	0.0500	1.59
1926	0	0.67	0.0500	-1.15
1927	1	0.68	0.0500	3.05
1928	1	0.69	0.0500	2.49
1929	0	0.69	0.0500	-1.27
1930	3	0.72	0.0500	7.80
1931	2	0.74	0.0500	4.29
1932	0	0.74	0.0500	-1.26
1933	1	0.73	0.0500	1.90
1934	2	0.75	0.0500	6.11
1935	0	0.75	0.0500	-0.74
1936	0	0.73	0.0500	-0.03
1937	0	0.71	0.0500	-0.83
1938	0	0.69	0.0500	-0.79
1939	0	0.68	0.0500	-0.15
1940	1	0.69	0.0500	0.99
1941	0	0.68	0.0500	-0.68
1942	1	0.69	0.0500	-0.02
1943	0	0.69	0.0500	-2.09
1944	0	0.68	0.0500	0.89
1945	1	0.69	0.0500	1.62
1946	0	0.69	0.0500	-0.04
1947	0	0.68	0.0500	-1.77
1948	2	0.65	0.0500	6.22
1949	0	0.65	0.0500	-1.04
1950	0	0.65	0.0500	-0.70
1951	0	0.65	0.0500	-0.86
1952	0	0.64	0.0500	-1.99
1953	3	0.66	0.0500	9.03
1954	0	0.66	0.0500	-1.21
1955	0	0.66	0.0500	-2.06
1956	3	0.69	0.0500	9.66
1957	0	0.68	0.0500	-1.92
1958	0	0.66	0.0500	-1.59
1959	0	0.64	0.0500	-0.36
1960	0	0.64	0.0500	-0.59
1961	1	0.65	0.0500	1.72
1962	1	0.66	0.0500	3.27
1963	0	0.66	0.0500	-0.69
1964	0	0.64	0.0500	-1.63
1965	0	0.63	0.0500	-2.19
1966	0	0.63	0.0500	-1.35
1967	0	0.61	0.0500	-0.21
1968	2	0.63	0.0500	5.44
1969	0	0.62	0.0500	-1.40
1970	0	0.62	0.0500	-0.31
1971	0	0.61	0.0500	-1.30
1972	0	0.59	0.0500	1.55
1973	3	0.61	0.0500	10.42
1974	0	0.61	0.0500	-1.06
1975	0	0.61	0.0500	-1.09
1976	0	0.61	0.0500	-0.88
1977	2	0.63	0.0500	4.65
1978	2	0.65	0.0500	4.45
1979	1	0.65	0.0500	6.27
1980	1	0.66	0.0500	0.83
1981	1	0.66	0.0500	1.58
1982	0	0.65	0.0500	-0.82
1983	0	0.65	0.0500	0.70
1984	0	0.63	0.0500	-0.22
1985	0	0.63	0.0500	-0.44
1986	2	0.65	0.0500	4.67
1987	1	0.66	0.0500	2.80
1988	0	0.65	0.0500	0.33
1989	0	0.65	0.0500	-2.21
1990	0	0.65	0.0500	-1.96
1991	0	0.65	0.0500	-2.22
1992	0	0.62	0.0500	-1.76
1993	0	0.62	0.0500	-0.43
1994	0	0.60	0.0500	-0.50
1995	1	0.60	0.0500	2.80
1996	0	0.59	0.0500	-0.97
1997	0	0.59	0.0500	-1.12
1998	0	0.59	0.0500	-1.44
1999	0	0.57	0.0500	-0.87
